especie,cenario,desvio_termico,desvio_bpm,variabilidade_bpm,queda_atividade,fragmentacao_repouso,taquicardia_repouso,risco
gato,taquicardia_repouso,0.0,1.0,0.052945353557131834,0.793970790415621,0.0,1.0,1
ave,febre,0.10739310917412581,0.0,0.06093343960979184,0.17386562150688767,0.689655172413793,0.0,1
gato,saudavel,0.0,0.0,0.02433370069094935,0.06324420304343648,1.0,0.0,0
coelho,taquicardia_repouso,0.0,0.8818452267405572,0.04185652993804375,0.8115853705430852,0.0,1.0,1
coelho,febre,0.6533088408495473,0.0,0.10672780589573651,0.10291457822564676,0.689655172413793,0.0,1
coelho,saudavel,0.0,0.0,0.03701355724638046,0.029958439413638738,0.3448275862068965,0.0,0
cao,letargia,0.0,0.0,0.045085974223329994,0.0,1.0,0.0,1
bovino,letargia,0.0,0.0,0.03647667724694326,0.0,1.0,0.0,1
ave,taquicardia_repouso,0.0,1.0,0.05634619403184323,0.8040586574122056,0.0,1.0,1
gato,atividade_intensa,0.0,0.5541369430402034,0.052531210287422456,0.0,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.04664597631706342,0.0,0.5172413793103448,0.0,0
gato,saudavel,0.0,0.0,0.020351723265557422,0.06299744579360744,0.689655172413793,0.0,0
gato,atividade_intensa,0.0,0.5595624957440593,0.05548615633384514,0.0,0.0,0.0,0
ave,saudavel,0.0,0.0,0.02432449518038008,0.0171181269070112,0.0,0.0,0
cao,febre,0.37605362326755465,0.0,0.12735384145457304,0.18931460506469777,1.0,0.13333333333333333,1
cao,saudavel,0.0,0.0,0.03671809405868626,0.0,1.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.04736652116131816,0.7871120621152334,0.0,1.0,1
ave,saudavel,0.0,0.0,0.018012051726024103,0.013838538209909768,0.0,0.0,0
cao,febre,0.6659428249602757,0.0,0.14341563975416113,0.1450801830752665,1.0,0.13333333333333333,1
cao,saudavel,0.0,0.0,0.03410017725630133,0.0,1.0,0.0,0
coelho,taquicardia_repouso,0.0,0.8487675131584895,0.051160674612459156,0.8058700575625624,0.0,1.0,1
coelho,atividade_intensa,0.0,0.32322481394295943,0.0619178747756959,0.0,0.0,0.0,0
ave,febre,0.0,0.0,0.0737826869834137,0.17151372366968054,0.689655172413793,0.0,1
bovino,febre,0.07136428285325747,0.0,0.10762815383811192,0.1310418592003545,1.0,0.13333333333333333,1
bovino,saudavel,0.0,0.0,0.03492055872051217,0.02047020442698999,1.0,0.0,0
cao,saudavel,0.0,0.0,0.04577205027382869,0.05908555592568476,1.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.049278264143942395,0.8571125708892249,0.0,1.0,1
gato,saudavel,0.0,0.0,0.02493121806417099,0.04668754147418597,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.03781510924029869,0.0,0.0,0.0,0
coelho,febre,0.17313099609359028,0.0,0.11051715059499483,0.08969146062240085,0.689655172413793,0.0,1
coelho,saudavel,0.0,0.0,0.052354667861859217,0.0,0.689655172413793,0.0,0
bovino,atividade_intensa,0.0,0.422338000840049,0.03743173769975628,0.0,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.03983258654161216,0.038672416477329,0.689655172413793,0.0,0
ave,saudavel,0.0,0.0,0.025213149925066198,2.857107163967143e-05,0.0,0.0,0
ave,saudavel,0.0,0.0,0.030179604182356025,0.014437191097659952,0.0,0.0,0
gato,hipotermia_choque,0.9586967170954566,0.20702026962407127,0.212556617759943,0.9016155941339432,0.0,0.0,1
ave,saudavel,0.0,0.0,0.02374366185377019,0.0,0.0,0.0,0
ave,saudavel,0.0,0.0,0.020374221664044786,0.0,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.04570195516956897,0.0,0.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.04613324089657199,0.8683889575871406,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.03795986792756723,0.0,1.0,0.0,0
ave,saudavel,0.0,0.0,0.02444255801334459,0.011984621479408153,0.0,0.0,0
ave,saudavel,0.0,0.0,0.02062765500127195,0.0,0.0,0.0,0
cao,taquicardia_repouso,0.0,0.8750368589872628,0.03838474132682079,0.6921712413956891,0.0,1.0,1
coelho,febre,0.27067306764465116,0.0,0.14469604991183435,0.19008593548983532,0.689655172413793,0.0,1
bovino,saudavel,0.0,0.0,0.03763725109419229,0.0,1.0,0.0,0
ave,letargia,0.0,0.0,0.02688591971812052,0.0,1.0,0.0,1
cao,saudavel,0.0,0.0,0.03383168523960715,0.04337531772271663,1.0,0.0,0
cao,saudavel,0.0,0.0,0.04581871719220966,0.0,1.0,0.0,0
cao,taquicardia_repouso,0.0,0.8000301562832106,0.05388807214187091,0.7346868618065202,0.0,1.0,1
coelho,hipotermia_choque,0.43078257635168415,0.0,0.27042483542366985,0.8901844860291066,0.0,0.0,1
ave,saudavel,0.0,0.0,0.025542887550300084,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.03356629709343805,0.019628265520919785,1.0,0.0,0
bovino,febre,0.7804670337669013,0.0,0.10132892069711043,0.11903856416696834,1.0,0.1,1
cao,saudavel,0.0,0.0,0.035945479014645516,0.0,1.0,0.0,0
cao,saudavel,0.0,0.0,0.03955840204927518,0.05132971587132806,1.0,0.0,0
cao,hipotermia_choque,0.30594442905837904,0.0,0.2909788525160438,0.8527859044285935,0.0,0.0,1
gato,letargia,0.0,0.0,0.018830897192255794,0.0,1.0,0.0,1
gato,saudavel,0.0,0.0,0.03197625007161549,0.021504331714398806,1.0,0.0,0
ave,saudavel,0.0,0.0,0.017195785117161105,0.06374406790204623,0.17241379310344826,0.0,0
gato,saudavel,0.0,0.0,0.017459652822150822,0.024059719248717526,1.0,0.0,0
cao,letargia,0.0,0.0,0.05363834631237239,0.0,1.0,0.0,1
gato,febre,0.7712066176295433,0.0,0.06100344002274459,0.15788351043637228,1.0,0.0,1
ave,saudavel,0.0,0.0,0.024671370938328434,0.0,0.0,0.0,0
cao,atividade_intensa,0.0,0.27632998379092877,0.055119088954147806,0.0,0.0,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.05029916626120053,0.7720247751923306,0.0,1.0,1
cao,letargia,0.0,0.0,0.0506361001210097,0.0,1.0,0.0,1
ave,letargia,0.0,0.0,0.02690130471105417,0.0,1.0,0.0,1
ave,taquicardia_repouso,0.0,1.0,0.05152836260594286,0.8240120243099065,0.0,1.0,1
bovino,atividade_intensa,0.0,0.42858664992308637,0.05711927442775168,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.03562701302699702,0.035684294986204845,1.0,0.0,0
coelho,taquicardia_repouso,0.0,0.865305764261691,0.055532816404196786,0.7682057142326666,0.3448275862068965,0.9666666666666667,1
gato,febre,0.7560780188359082,0.0,0.06615597411393984,0.15795555138434214,1.0,0.0,1
ave,saudavel,0.0,0.0,0.021390889402350895,0.046297147640690706,0.0,0.0,0
cao,saudavel,0.0,0.0,0.032627571037116505,0.0,1.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.03905563848193832,0.8204574585374518,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.02955238403508596,0.0,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.03419760928507911,0.01105753085198602,1.0,0.0,0
bovino,letargia,0.0,0.0,0.036877985725953376,0.0,1.0,0.0,1
coelho,taquicardia_repouso,0.0,0.8899691576647666,0.052195306515508806,0.8203105174506802,0.0,1.0,1
cao,taquicardia_repouso,0.0,0.945098190289682,0.04463416987796416,0.7024884909228867,0.0,1.0,1
cao,febre,0.25322302626934934,0.0,0.10206711071525351,0.15922313070087324,1.0,0.03333333333333333,1
gato,atividade_intensa,0.0,0.6527839327680538,0.0519483237798833,0.0,0.0,0.0,0
ave,letargia,0.0,0.0,0.02360524345558744,0.0,1.0,0.0,1
coelho,taquicardia_repouso,0.0,0.8505314525307865,0.044832032478499005,0.8073221153874324,0.0,1.0,1
cao,saudavel,0.0,0.0,0.03630758868941854,0.0937433946572993,1.0,0.0,0
cao,saudavel,0.0,0.0,0.045195743454475,0.022873073916471198,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.042250076915830166,0.0,0.3448275862068965,0.0,0
coelho,taquicardia_repouso,0.0,0.8773200236578316,0.044673635030674966,0.8024811403922589,0.0,1.0,1
ave,saudavel,0.0,0.0,0.028762580546096178,0.0,0.0,0.0,0
bovino,febre,0.6834661469344496,0.0,0.09146110258746899,0.22454089808188482,1.0,0.03333333333333333,1
cao,saudavel,0.0,0.0,0.04244001310668977,0.0,1.0,0.0,0
coelho,taquicardia_repouso,0.0,0.8539217185964867,0.03920911368558951,0.8117785420213471,0.0,1.0,1
gato,saudavel,0.0,0.0,0.028014029283253628,0.01505991923993466,1.0,0.0,0
gato,atividade_intensa,0.0,0.3957866395701515,0.04609663333449586,0.0,0.0,0.0,0
cao,hipotermia_choque,0.742207936326579,0.0,0.23122506659722808,0.8501015709275144,0.0,0.0,1
gato,atividade_intensa,0.0,0.6588654467339907,0.0557743750745065,0.0,0.0,0.0,0
cao,febre,0.333621437716076,0.0,0.13848153207742211,0.1831047723909549,1.0,0.23333333333333334,1
gato,hipotermia_choque,1.0,0.1734980269894557,0.20169312255405694,0.8774113816320871,0.0,0.0,1
bovino,febre,0.2610792692099533,0.0,0.09985962244496725,0.2416027711765204,1.0,0.2,1
ave,saudavel,0.0,0.0,0.02177657112644901,0.01521284411526369,0.0,0.0,0
cao,febre,0.05406139714179736,0.0,0.11939125108759684,0.14970751332309884,1.0,0.0,1
bovino,atividade_intensa,0.0,0.41957136861759503,0.05586029022416672,0.0,0.0,0.0,0
coelho,letargia,0.0,0.0,0.04954879877189643,0.0,1.0,0.0,1
cao,saudavel,0.0,0.0,0.04087416770982155,0.021549824302111387,1.0,0.0,0
coelho,atividade_intensa,0.0,0.3403153125968168,0.04144389181953803,0.0,0.0,0.0,0
ave,hipotermia_choque,0.7219468307367976,0.14749425280402728,0.23722724576700308,0.9024870658164681,0.0,0.0,1
bovino,atividade_intensa,0.0,0.36058564716816255,0.050143598882739365,0.0,0.0,0.0,0
cao,febre,0.24038051105878444,0.0,0.10889019571338161,0.1691715700923745,1.0,0.06666666666666667,1
coelho,saudavel,0.0,0.0,0.04367065781287232,0.005763215616008899,0.17241379310344826,0.0,0
gato,febre,1.0,0.0,0.05681037095171509,0.1769489615496892,1.0,0.0,1
cao,letargia,0.0,0.0,0.05027693930485676,0.0,1.0,0.0,1
bovino,taquicardia_repouso,0.0,1.0,0.04599092489838376,0.6642598633332415,0.0,1.0,1
coelho,atividade_intensa,0.0,0.35675597086832544,0.047709355559804247,0.0,0.0,0.0,0
cao,hipotermia_choque,0.2634131245087066,0.0,0.2280569098644298,0.8270886627091034,0.0,0.0,1
bovino,taquicardia_repouso,0.0,1.0,0.051352957346597124,0.6807376117611725,0.0,1.0,1
coelho,saudavel,0.0,0.0,0.04219722000076373,0.0,0.0,0.0,0
ave,febre,0.0,0.0,0.07040834913353224,0.15675518820554846,0.689655172413793,0.0,1
gato,saudavel,0.0,0.0,0.024586691219349727,0.0,1.0,0.0,0
gato,febre,1.0,0.0,0.08483513268812064,0.18837654376948654,1.0,0.13333333333333333,1
ave,hipotermia_choque,0.42194971983465734,0.21913226028592447,0.23439099367808222,0.9167111267979504,0.0,0.0,1
gato,letargia,0.0,0.0,0.027086069740854743,0.0,1.0,0.0,1
gato,atividade_intensa,0.0,0.5375463257499604,0.04962766461233243,0.0,0.0,0.0,0
coelho,letargia,0.0,0.0,0.05134271067207529,0.0,1.0,0.0,1
coelho,saudavel,0.0,0.0,0.03930171466792283,0.0,0.3448275862068965,0.0,0
ave,saudavel,0.0,0.0,0.02005826615357767,0.0,0.3448275862068965,0.0,0
bovino,taquicardia_repouso,0.0,0.9317698512825892,0.04452662312473821,0.6480376741380517,0.0,1.0,1
coelho,taquicardia_repouso,0.0,0.8286750268775531,0.03799595449283706,0.7844166797619154,0.0,1.0,1
gato,saudavel,0.0,0.0,0.02341666543746842,0.04370018082411453,1.0,0.0,0
ave,saudavel,0.0,0.0,0.020609483457996958,0.0,0.0,0.0,0
cao,atividade_intensa,0.0,0.29866283949116057,0.07340423248122747,0.0,0.0,0.0,0
gato,atividade_intensa,0.0,0.5167508873591218,0.05162398909839277,0.0,0.0,0.0,0
cao,atividade_intensa,0.0,0.3742160814023898,0.05068105862246009,0.0,0.0,0.0,0
coelho,febre,0.5531513934708698,0.0,0.11974242584536533,0.1600450681567096,0.3448275862068965,0.0,1
gato,saudavel,0.0,0.0,0.018825215169523873,0.02938998638010548,0.3448275862068965,0.0,0
coelho,saudavel,0.0,0.0,0.03659292401642839,0.0,0.3448275862068965,0.0,0
gato,atividade_intensa,0.0,0.6057165727221929,0.04099591622348831,0.0,0.0,0.0,0
cao,saudavel,0.0,0.0,0.04174344161537551,0.07090473231494065,1.0,0.0,0
cao,febre,0.5730137263265989,0.0,0.11370408850976665,0.1742602512352649,1.0,0.03333333333333333,1
ave,saudavel,0.0,0.0,0.022115756768128558,0.0,0.0,0.0,0
cao,saudavel,0.0,0.0,0.042480083948088304,0.0,1.0,0.0,0
coelho,taquicardia_repouso,0.0,0.8342055981953163,0.04256557562672103,0.7689973769012117,0.0,1.0,1
gato,saudavel,0.0,0.0,0.02137170979941593,0.023592358694564552,1.0,0.0,0
bovino,taquicardia_repouso,0.0,0.9730607829010887,0.04332532814089866,0.6612249006942785,0.0,1.0,1
gato,taquicardia_repouso,0.0,1.0,0.04296165185401913,0.7489546358701071,0.0,1.0,1
bovino,letargia,0.0,0.0,0.03358161587778721,0.0,1.0,0.0,1
gato,saudavel,0.0,0.0,0.018757688986444566,0.07488418388060836,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.03649333883434106,0.00937562089153643,0.0,0.0,0
bovino,taquicardia_repouso,0.0,1.0,0.038012934995355775,0.706748587462947,0.0,1.0,1
ave,taquicardia_repouso,0.0,1.0,0.05902355670331064,0.7888760753896167,0.0,1.0,1
gato,saudavel,0.0,0.0,0.020249265861776868,0.09887398769770961,1.0,0.0,0
cao,saudavel,0.0,0.0,0.03945021102997465,0.0,1.0,0.0,0
bovino,taquicardia_repouso,0.0,0.9906414965379966,0.046120632867939,0.6396238374240844,0.0,1.0,1
ave,atividade_intensa,0.0,0.5564991274913935,0.04778371045341618,0.0,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.03957831033635614,0.059531811934018464,1.0,0.0,0
cao,taquicardia_repouso,0.0,0.7953021634557011,0.040666605921636026,0.7301243689710876,0.0,1.0,1
coelho,letargia,0.0,0.0,0.055931663244972646,0.06703030117008202,1.0,0.0,1
gato,atividade_intensa,0.0,0.6526432416362915,0.04028511153590551,0.0,0.0,0.0,0
cao,febre,0.3914862913175736,0.0,0.10216090329987834,0.09385004199534619,1.0,0.0,1
ave,febre,0.28680275381523046,0.0,0.06951777070741505,0.11735173391041842,0.0,0.0,1
cao,febre,0.26296127351919085,0.0,0.10176382731248992,0.06720331696201565,1.0,0.0,1
gato,saudavel,0.0,0.0,0.01985994547611686,0.0,0.3448275862068965,0.0,0
ave,saudavel,0.0,0.0,0.023867398000680707,0.032835208633939184,0.0,0.0,0
bovino,febre,0.40664822913240073,0.0,0.12210877549512437,0.11946674990885442,1.0,0.16666666666666666,1
bovino,taquicardia_repouso,0.0,0.9892182431047907,0.0437690177976636,0.7645982014521254,0.0,1.0,1
coelho,saudavel,0.0,0.0,0.03912676270147407,0.0,0.0,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.05955662220927055,0.8240548007893804,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.041028007177558036,0.05337879418865621,1.0,0.0,0
cao,taquicardia_repouso,0.0,0.9103139254217318,0.048347603053136776,0.7496280796188237,0.0,1.0,1
gato,febre,0.22242445966892133,0.0,0.08231099120172636,0.15584256752555026,1.0,0.03333333333333333,1
bovino,saudavel,0.0,0.0,0.035465827928601555,0.0,1.0,0.0,0
ave,atividade_intensa,0.0,0.5570666537922353,0.0536908432014585,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.02027474219856984,0.04973772821955369,0.689655172413793,0.0,0
ave,febre,0.19863579634282758,0.0,0.06284880855410228,0.18008794776937143,1.0,0.0,1
cao,saudavel,0.0,0.0,0.04252898806064719,0.0,1.0,0.0,0
bovino,taquicardia_repouso,0.0,0.9368190544076718,0.03603540005542782,0.6952041180972199,0.0,1.0,1
ave,taquicardia_repouso,0.0,1.0,0.0562530764956981,0.7916234203872972,0.0,1.0,1
gato,taquicardia_repouso,0.0,1.0,0.05700906713699584,0.837355695543742,0.0,1.0,1
cao,saudavel,0.0,0.0,0.042417029745378164,0.0,1.0,0.0,0
ave,saudavel,0.0,0.0,0.01687973209937477,0.024530691228563994,0.0,0.0,0
coelho,letargia,0.0,0.0,0.05870682346650202,0.0,1.0,0.0,1
coelho,letargia,0.0,0.0,0.045568944820450104,0.0,1.0,0.0,1
coelho,febre,0.5247630432880517,0.0,0.09742033860322347,0.09447883993848616,0.3448275862068965,0.0,1
coelho,saudavel,0.0,0.0,0.032188310975242336,0.015760901479943357,0.689655172413793,0.0,0
cao,taquicardia_repouso,0.0,0.8915792665681592,0.048260991695166386,0.7449413775695268,0.0,1.0,1
gato,saudavel,0.0,0.0,0.021616555043731833,0.029002773827905615,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.04974448033942545,0.011003954471384247,0.3448275862068965,0.0,0
coelho,saudavel,0.0,0.0,0.03564887722584546,0.0,0.689655172413793,0.0,0
coelho,febre,0.7624686603731163,0.0,0.1171244767135094,0.19303774956782116,1.0,0.06666666666666667,1
ave,taquicardia_repouso,0.0,1.0,0.03715254473973043,0.8066456635896779,0.0,1.0,1
ave,febre,0.24164169103109145,0.0,0.08446006155957164,0.1521541292991334,1.0,0.03333333333333333,1
ave,atividade_intensa,0.0,0.5211302402549904,0.05585758361266774,0.0,0.0,0.0,0
cao,saudavel,0.0,0.0,0.04869951737451322,0.029534859759871024,1.0,0.0,0
gato,saudavel,0.0,0.0,0.021903353260280454,0.012394365177051503,0.689655172413793,0.0,0
coelho,saudavel,0.0,0.0,0.04063155273536328,0.0,0.3448275862068965,0.0,0
coelho,saudavel,0.0,0.0,0.03352377062250989,0.024374670252907293,0.0,0.0,0
cao,atividade_intensa,0.0,0.3387950733415508,0.05274114406460978,0.0,0.0,0.0,0
gato,hipotermia_choque,1.0,0.07923927971417366,0.1878623546488814,0.8831955002273114,0.0,0.0,1
cao,febre,0.5781789606035816,0.0,0.10838620314158295,0.08879472778032826,1.0,0.06666666666666667,1
gato,letargia,0.0,0.0,0.025273486783880618,0.10036469019591754,1.0,0.0,1
cao,letargia,0.0,0.0,0.04237169873177276,0.0,1.0,0.0,1
bovino,letargia,0.0,0.0,0.04119251308418348,0.0,1.0,0.0,1
cao,atividade_intensa,0.0,0.41560744181955944,0.06347251239638654,0.0,0.0,0.0,0
coelho,saudavel,0.0,0.0,0.03812205204716377,0.04182574835068964,0.689655172413793,0.0,0
gato,atividade_intensa,0.0,0.6539332061819068,0.059579083305616676,0.0,0.0,0.0,0
gato,febre,0.8863766358213334,0.0,0.060983194141122424,0.18378308238209407,1.0,0.03333333333333333,1
cao,saudavel,0.0,0.0,0.035521596901668215,0.0,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.037981679848032225,0.0,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.029671926307242857,0.0,1.0,0.0,0
ave,letargia,0.0,0.0,0.021905815260580063,0.14703624696617568,1.0,0.0,1
gato,saudavel,0.0,0.0,0.02043403368416209,0.0,0.3448275862068965,0.0,0
bovino,hipotermia_choque,0.641081583702724,0.0,0.24754705270929958,0.8280091226671216,0.0,0.0,1
coelho,saudavel,0.0,0.0,0.03749833594222228,0.002424628483922553,0.0,0.0,0
bovino,atividade_intensa,0.0,0.4393832282377468,0.052345348043886714,0.0,0.0,0.0,0
gato,hipotermia_choque,0.5324589506112773,0.09853213016692797,0.20153883392427138,0.8734966198488301,0.0,0.0,1
gato,saudavel,0.0,0.0,0.02075127318908738,0.0,0.8620689655172414,0.0,0
cao,saudavel,0.0,0.0,0.04126907733294116,0.0,1.0,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.047800966327041006,0.738104309094689,0.0,1.0,1
ave,taquicardia_repouso,0.0,1.0,0.03858970372811141,0.811694326717869,0.3448275862068965,0.9666666666666667,1
bovino,saudavel,0.0,0.0,0.034429091860281744,0.05572077106008855,1.0,0.0,0
cao,saudavel,0.0,0.0,0.0385625592546428,0.0,1.0,0.0,0
ave,atividade_intensa,0.0,0.6367343763120532,0.05379806187510311,0.0,0.0,0.0,0
cao,taquicardia_repouso,0.0,0.8670145734238979,0.05153239039645085,0.742980352688055,0.0,1.0,1
bovino,saudavel,0.0,0.0,0.03470044787659992,0.0,1.0,0.0,0
ave,saudavel,0.0,0.0,0.019318550527157426,0.0,0.0,0.0,0
bovino,febre,0.6969876789002569,0.0,0.08894887901956972,0.12524520501846814,1.0,0.03333333333333333,1
cao,febre,0.3245496277477098,0.0,0.10242744061574116,0.09279221695402684,1.0,0.03333333333333333,1
gato,saudavel,0.0,0.0,0.027215878868842337,0.0706694861080478,1.0,0.0,0
cao,saudavel,0.0,0.0,0.04381789072941464,0.0,1.0,0.0,0
cao,saudavel,0.0,0.0,0.03663275258438186,0.0,1.0,0.0,0
bovino,saudavel,0.0,0.0,0.028745856953067302,0.03413220588397903,1.0,0.0,0
ave,saudavel,0.0,0.0,0.015128940818690597,0.003525929451653531,0.3448275862068965,0.0,0
ave,taquicardia_repouso,0.0,1.0,0.04651313947502891,0.8166325782240413,0.0,1.0,1
ave,saudavel,0.0,0.0,0.023683001802730943,0.0,0.0,0.0,0
bovino,febre,0.7019448538519175,0.0,0.11231954849358962,0.2522868598722646,1.0,0.2,1
bovino,letargia,0.0,0.0,0.03743470865786765,0.0,1.0,0.0,1
cao,saudavel,0.0,0.0,0.04149578800546281,0.0,1.0,0.0,0
ave,febre,0.0,0.0,0.06443560160646095,0.10513372199237248,0.0,0.0,1
coelho,saudavel,0.0,0.0,0.04453227629713779,0.04008810773855309,0.3448275862068965,0.0,0
gato,letargia,0.0,0.0,0.020196148037804427,0.0,1.0,0.0,1
ave,febre,0.394832958895428,0.0,0.07610537817748098,0.12941253267646324,0.3448275862068965,0.03333333333333333,1
bovino,taquicardia_repouso,0.0,0.9784099190388502,0.0418396468327264,0.6010261402897932,0.0,1.0,1
gato,febre,0.5939134273432822,0.0,0.07176303131247241,0.1884470700079448,1.0,0.03333333333333333,1
coelho,taquicardia_repouso,0.0,0.8081605776956267,0.04802420502780189,0.7711652009690305,0.0,1.0,1
ave,atividade_intensa,0.0,0.5019639764125554,0.04812643701111781,0.0,0.0,0.0,0
bovino,atividade_intensa,0.0,0.4129095529374034,0.04923435427150959,0.0,0.0,0.0,0
gato,febre,0.2932779315184195,0.0,0.07485877238808065,0.1254073843247252,1.0,0.03333333333333333,1
cao,febre,0.14746849397312167,0.0,0.11823705893474355,0.1202328654333612,1.0,0.1,1
ave,saudavel,0.0,0.0,0.027526319954697953,0.0,0.0,0.0,0
gato,hipotermia_choque,1.0,0.017151740972683793,0.18490394722405376,0.9153305836393907,0.0,0.0,1
ave,letargia,0.0,0.0,0.02772616715080813,0.23036975047085984,1.0,0.0,1
bovino,atividade_intensa,0.0,0.4148716051748771,0.04170255595492622,0.0,0.0,0.0,0
gato,saudavel,0.0,0.0,0.019712577706948686,0.001064291090064784,0.3448275862068965,0.0,0
ave,letargia,0.0,0.0,0.02676360627507136,0.16872703122196475,1.0,0.0,1
coelho,saudavel,0.0,0.0,0.04050849683957865,0.03951527726612747,0.0,0.0,0
bovino,letargia,0.0,0.0,0.034507704451128614,0.0,1.0,0.0,1
coelho,letargia,0.0,0.0,0.043976642537584584,0.14394079423608053,1.0,0.0,1
coelho,saudavel,0.0,0.0,0.04201569751329953,0.03963269808177694,0.3448275862068965,0.0,0
cao,saudavel,0.0,0.0,0.03452591397274639,0.04267715445303877,1.0,0.0,0
coelho,letargia,0.0,0.0,0.05992963509773251,0.21506111386265236,1.0,0.0,1
ave,saudavel,0.0,0.0,0.026302364618597484,0.01732731671834764,0.0,0.0,0
bovino,saudavel,0.0,0.0,0.02680961104623844,0.14662443864174546,1.0,0.0,0
ave,febre,0.10195287721134605,0.0,0.06390547273593684,0.15398478123060722,0.5172413793103448,0.0,1
gato,letargia,0.0,0.0,0.024449461115443473,0.0,1.0,0.0,1
ave,febre,0.31888404575254015,0.0,0.07831700231279919,0.18142412654231477,0.689655172413793,0.0,1
ave,atividade_intensa,0.0,0.576303277318315,0.053852277647090066,0.0,0.0,0.0,0
gato,letargia,0.0,0.0,0.026473591013055162,0.0,1.0,0.0,1
ave,hipotermia_choque,0.462344158882793,0.1414833020692723,0.21046100925474218,0.9088955816027462,0.0,0.0,1
ave,taquicardia_repouso,0.0,1.0,0.044439765027329756,0.8189421307124339,0.0,1.0,1
bovino,hipotermia_choque,0.41048315742041086,0.0,0.20231738412648823,0.8163467629486122,0.0,0.0,1
cao,atividade_intensa,0.0,0.4058401648220247,0.05590348973883016,0.0,0.0,0.0,0
bovino,taquicardia_repouso,0.0,1.0,0.04663978756874682,0.5986046543358353,0.0,1.0,1
bovino,taquicardia_repouso,0.0,0.9734748720492299,0.058974224758555086,0.7254126575342885,0.0,1.0,1
bovino,febre,0.19861841972703087,0.0,0.0952474592714766,0.18858799038689855,1.0,0.13333333333333333,1
cao,saudavel,0.0,0.0,0.042348754157923156,0.0,1.0,0.0,0
cao,febre,0.6445540480961012,0.0,0.12932857280661797,0.11555543279738378,1.0,0.06666666666666667,1
bovino,saudavel,0.0,0.0,0.02869681278118156,0.0,1.0,0.0,0
cao,hipotermia_choque,0.4623445002868165,0.0,0.29378136069489896,0.8928329106803297,0.0,0.0,1
bovino,saudavel,0.0,0.0,0.026739105322897846,0.0,1.0,0.0,0
cao,febre,0.04400882161760089,0.0,0.09255333248598167,0.134206767977052,1.0,0.0,1
gato,saudavel,0.0,0.0,0.023205719674954814,0.0,0.8620689655172414,0.0,0
bovino,saudavel,0.0,0.0,0.039073437029324865,0.09597400911336706,1.0,0.0,0
gato,taquicardia_repouso,0.0,1.0,0.04284712288961167,0.7875160805112948,0.0,1.0,1
cao,febre,0.6402881711581594,0.0,0.09754732797174363,0.20084859759393658,1.0,0.0,1
bovino,febre,0.2001513986022776,0.0,0.08797344548647051,0.15668146582702003,1.0,0.03333333333333333,1
cao,letargia,0.0,0.0,0.042312043440036994,0.0,1.0,0.0,1
coelho,febre,0.057416004949071064,0.0,0.14238040505384036,0.20251014400577128,1.0,0.13333333333333333,1
ave,febre,0.3830721022373922,0.0,0.06428932063422862,0.21220450930369905,1.0,0.0,1
cao,saudavel,0.0,0.0,0.04035335144207921,0.03530320574052259,1.0,0.0,0
bovino,taquicardia_repouso,0.0,1.0,0.05147231558423244,0.6575728876359797,0.0,1.0,1
cao,letargia,0.0,0.0,0.0430735292657337,0.0,1.0,0.0,1
cao,febre,0.2635834824654466,0.0,0.13131436748616748,0.16337155635671097,1.0,0.13333333333333333,1
gato,letargia,0.0,0.0,0.023194375395203425,0.11487209662379527,1.0,0.0,1
cao,saudavel,0.0,0.0,0.03604427090564884,0.000992552650710632,1.0,0.0,0
ave,febre,0.34928645448123063,0.0,0.07663373114022172,0.1944525654628818,1.0,0.0,1
coelho,saudavel,0.0,0.0,0.03836784251884425,0.0015372582289553405,0.3448275862068965,0.0,0
bovino,saudavel,0.0,0.0,0.03292853923806006,0.0,1.0,0.0,0
gato,saudavel,0.0,0.0,0.014816798118785583,0.0,0.689655172413793,0.0,0
bovino,saudavel,0.0,0.0,0.03554383582220868,0.0,1.0,0.0,0
coelho,saudavel,0.0,0.0,0.04437718750185189,0.0,0.0,0.0,0
